25.7861	158.875
33.2777	180.206
44.6021	207.833
62.8215	244.752
94.6442	295.797
156.672	368.044
295.534	463.606
633.129	497.288
1024.03	0.782932
634.07	-497.06
295.943	-463.799
156.843	-368.211
94.7266	-295.915
62.8663	-244.836
44.6287	-207.895
33.2947	-180.253
25.7975	-158.912
20.5918	-141.99
16.8349	-128.268
14.0371	-116.93
11.8988	-107.412
10.2285	-99.3122
8.89922	-92.3387
7.82431	-86.2736
6.9429	-80.9512
6.21125	-76.2437
5.59731	-72.0511
5.07717	-68.2934
4.63266	-64.9068
4.24982	-61.8389
3.91776	-59.047
3.62789	-56.4956
3.37336	-54.1549
3.14865	-51.9999
2.94929	-50.0095
2.7716	-48.1655
2.61255	-46.4523
2.46963	-44.8566
2.34073	-43.3667
2.22407	-41.9724
2.11816	-40.6648
2.02171	-39.4361
1.93363	-38.2794
1.85297	-37.1884
1.77894	-36.1579
1.71081	-35.1828
1.64798	-34.2589
1.58992	-33.3823
1.53616	-32.5493
1.48627	-31.7568
1.4399	-31.0019
1.39672	-30.2821
1.35645	-29.5949
1.31884	-28.9381
1.28364	-28.3099
1.25067	-27.7083
1.21973	-27.1317
1.19067	-26.5786
1.16333	-26.0476
1.13759	-25.5374
1.11331	-25.0468
1.09039	-24.5746
1.06874	-24.1199
1.04825	-23.6817
1.02885	-23.2591
1.01046	-22.8513
0.993015	-22.4576
0.976448	-22.0772
0.960702	-21.7094
0.945724	-21.3537
0.931464	-21.0094
0.917877	-20.6761
0.904922	-20.3532
0.89256	-20.0402
0.880756	-19.7366
0.869475	-19.4421
0.858689	-19.1563
0.848368	-18.8787
0.838486	-18.6091
0.829018	-18.347
0.819942	-18.0922
0.811236	-17.8444
0.802881	-17.6033
0.794857	-17.3686
0.787148	-17.14
0.779737	-16.9174
0.77261	-16.7005
0.765751	-16.4891
0.759148	-16.283
0.752788	-16.0819
0.746659	-15.8858
0.74075	-15.6943
0.735051	-15.5074
0.729551	-15.325
0.724243	-15.1467
0.719116	-14.9726
0.714163	-14.8024
0.709376	-14.636
0.704748	-14.4733
0.700271	-14.3142
0.69594	-14.1585
0.691747	-14.0062
0.687688	-13.8571
0.683756	-13.7112
0.679946	-13.5683
0.676254	-13.4283
0.672673	-13.2912
0.669201	-13.1569
0.665833	-13.0252
0.662564	-12.8962
0.65939	-12.7697
0.656309	-12.6456
0.653316	-12.5239
0.650408	-12.4045
0.647582	-12.2874
0.644835	-12.1725
0.642164	-12.0597
0.639566	-11.9489
0.637038	-11.8402
0.634579	-11.7335
0.632185	-11.6286
0.629854	-11.5256
0.627585	-11.4244
0.625374	-11.3249
0.62322	-11.2272
0.621121	-11.1311
0.619076	-11.0367
0.617081	-10.9438
0.615137	-10.8525
0.61324	-10.7627
0.61139	-10.6744
0.609585	-10.5875
0.607823	-10.502
0.606103	-10.4179
0.604424	-10.3351
0.602785	-10.2536
0.601184	-10.1734
0.59962	-10.0944
0.598092	-10.0167
0.596599	-9.94008
0.595139	-9.86466
0.593713	-9.79038
0.592318	-9.7172
0.590954	-9.64511
0.58962	-9.57407
0.588315	-9.50407
0.587039	-9.43509
0.58579	-9.36709
0.584567	-9.30007
0.583371	-9.23399
0.582199	-9.16885
0.581052	-9.10461
0.579929	-9.04127
0.578829	-8.97879
0.577752	-8.91718
0.576697	-8.8564
0.575662	-8.79644
0.574649	-8.73728
0.573656	-8.67891
0.572682	-8.62132
0.571728	-8.56448
0.570792	-8.50838
0.569875	-8.45301
0.568975	-8.39836
0.568092	-8.3444
0.567226	-8.29113
0.566377	-8.23853
0.565543	-8.1866
0.564726	-8.13531
0.563923	-8.08466
0.563135	-8.03463
0.562362	-7.98522
0.561602	-7.93641
0.560857	-7.88819
0.560125	-7.84054
0.559406	-7.79347
0.5587	-7.74696
0.558006	-7.701
0.557324	-7.65558
0.556655	-7.61068
0.555997	-7.56631
0.55535	-7.52245
0.554715	-7.4791
0.55409	-7.43624
0.553476	-7.39386
0.552873	-7.35197
0.552279	-7.31054
0.551696	-7.26957
0.551122	-7.22906
0.550558	-7.189
0.550003	-7.14938
0.549457	-7.11019
0.54892	-7.07142
0.548391	-7.03307
0.547871	-6.99513
0.54736	-6.9576
0.546856	-6.92047
0.546361	-6.88373
0.545873	-6.84738
0.545393	-6.8114
0.54492	-6.7758
0.544455	-6.74057
0.543997	-6.7057
0.543546	-6.67118
0.543102	-6.63702
0.542665	-6.60321
0.542234	-6.56973
0.54181	-6.53659
0.541392	-6.50379
0.54098	-6.4713
0.540574	-6.43914
0.540175	-6.4073
0.539781	-6.37576
0.539393	-6.34454
0.53901	-6.31361
0.538633	-6.28299
0.538262	-6.25266
0.537896	-6.22261
0.537535	-6.19286
0.537179	-6.16338
0.536828	-6.13418
0.536482	-6.10526
0.536141	-6.0766
0.535805	-6.04821
0.535474	-6.02009
0.535147	-5.99222
0.534824	-5.96461
0.534506	-5.93724
0.534192	-5.91013
0.533883	-5.88326
0.533577	-5.85663
0.533276	-5.83025
0.532979	-5.80409
0.532685	-5.77817
0.532396	-5.75248
0.53211	-5.72701
0.531828	-5.70176
0.53155	-5.67674
0.531276	-5.65193
0.531005	-5.62734
0.530737	-5.60296
0.530473	-5.57878
0.530213	-5.55482
0.529955	-5.53105
0.529701	-5.50749
0.52945	-5.48412
0.529203	-5.46096
0.528958	-5.43798
0.528716	-5.4152
0.528478	-5.3926
0.528242	-5.37019
0.528009	-5.34796
0.52778	-5.32592
0.527553	-5.30405
0.527328	-5.28237
0.527107	-5.26085
0.526888	-5.23951
0.526672	-5.21834
0.526458	-5.19734
0.526247	-5.17651
0.526038	-5.15584
0.525832	-5.13534
0.525628	-5.11499
0.525427	-5.09481
0.525228	-5.07478
0.525031	-5.05491
0.524837	-5.03519
0.524645	-5.01562
0.524455	-4.9962
0.524267	-4.97693
