0	0.00438692	4.48781
0.000977517	0.0087738	4.48774
0.00195503	0.0131606	4.48764
0.00293255	0.0175473	4.48749
0.00391007	0.0219338	4.4873
0.00488759	0.0263201	4.48707
0.0058651	0.0307061	4.48679
0.00684262	0.0350919	4.48647
0.00782014	0.0394773	4.48611
0.00879765	0.0438624	4.48571
0.00977517	0.048247	4.48527
0.0107527	0.0526312	4.48478
0.0117302	0.0570149	4.48425
0.0127077	0.0613981	4.48368
0.0136852	0.0657806	4.48307
0.0146628	0.0701626	4.48241
0.0156403	0.0745439	4.48172
0.0166178	0.0789245	4.48098
0.0175953	0.0833044	4.48019
0.0185728	0.0876834	4.47937
0.0195503	0.0920617	4.4785
0.0205279	0.096439	4.4776
0.0215054	0.100816	4.47665
0.0224829	0.105191	4.47565
0.0234604	0.109566	4.47462
0.0244379	0.113939	4.47354
0.0254154	0.118311	4.47243
0.026393	0.122683	4.47127
0.0273705	0.127053	4.47007
0.028348	0.131422	4.46882
0.0293255	0.13579	4.46754
0.030303	0.140156	4.46621
0.0312805	0.144521	4.46484
0.0322581	0.148885	4.46343
0.0332356	0.153247	4.46198
0.0342131	0.157608	4.46049
0.0351906	0.161968	4.45895
0.0361681	0.166326	4.45737
0.0371457	0.170682	4.45576
0.0381232	0.175037	4.4541
0.0391007	0.17939	4.4524
0.0400782	0.183741	4.45065
0.0410557	0.188091	4.44887
0.0420332	0.192439	4.44705
0.0430108	0.196785	4.44518
0.0439883	0.20113	4.44327
0.0449658	0.205472	4.44133
0.0459433	0.209812	4.43934
0.0469208	0.214151	4.43731
0.0478983	0.218488	4.43524
0.0488759	0.222822	4.43312
0.0498534	0.227154	4.43097
0.0508309	0.231485	4.42878
0.0518084	0.235813	4.42655
0.0527859	0.240139	4.42427
0.0537634	0.244462	4.42196
0.054741	0.248784	4.4196
0.0557185	0.253103	4.41721
0.056696	0.25742	4.41477
0.0576735	0.261734	4.41229
0.058651	0.266046	4.40978
0.0596285	0.270355	4.40722
0.0606061	0.274662	4.40462
0.0615836	0.278966	4.40199
0.0625611	0.283268	4.39931
0.0635386	0.287567	4.39659
0.0645161	0.291864	4.39384
0.0654936	0.296157	4.39104
0.0664712	0.300448	4.38821
0.0674487	0.304736	4.38533
0.0684262	0.309022	4.38242
0.0694037	0.313304	4.37946
0.0703812	0.317584	4.37647
0.0713587	0.32186	4.37344
0.0723363	0.326134	4.37037
0.0733138	0.330404	4.36726
0.0742913	0.334672	4.36411
0.0752688	0.338936	4.36092
0.0762463	0.343198	4.35769
0.0772239	0.347456	4.35442
0.0782014	0.351711	4.35112
0.0791789	0.355962	4.34778
0.0801564	0.360211	4.3444
0.0811339	0.364456	4.34098
0.0821114	0.368697	4.33752
0.083089	0.372936	4.33402
0.0840665	0.377171	4.33049
0.085044	0.381402	4.32692
0.0860215	0.38563	4.32331
0.086999	0.389854	4.31966
0.0879765	0.394075	4.31597
0.0889541	0.398292	4.31225
0.0899316	0.402506	4.30849
0.0909091	0.406715	4.30469
0.0918866	0.410921	4.30086
0.0928641	0.415124	4.29698
0.0938416	0.419322	4.29307
0.0948192	0.423517	4.28913
0.0957967	0.427707	4.28514
0.0967742	0.431894	4.28112
0.0977517	0.436077	4.27707
0.0987292	0.440256	4.27297
0.0997067	0.444431	4.26884
0.100684	0.448602	4.26468
0.101662	0.452769	4.26048
0.102639	0.456931	4.25624
0.103617	0.46109	4.25196
0.104594	0.465244	4.24765
0.105572	0.469394	4.24331
0.106549	0.47354	4.23892
0.107527	0.477681	4.23451
0.108504	0.481818	4.23005
0.109482	0.485951	4.22557
0.110459	0.490079	4.22104
0.111437	0.494203	4.21648
0.112414	0.498323	4.21189
0.113392	0.502438	4.20726
0.11437	0.506548	4.2026
0.115347	0.510654	4.1979
0.116325	0.514755	4.19317
0.117302	0.518852	4.1884
0.11828	0.522944	4.1836
0.119257	0.527031	4.17876
0.120235	0.531113	4.17389
0.121212	0.535191	4.16899
0.12219	0.539264	4.16405
0.123167	0.543332	4.15908
0.124145	0.547395	4.15408
0.125122	0.551453	4.14904
0.1261	0.555506	4.14397
0.127077	0.559555	4.13886
0.128055	0.563598	4.13373
0.129032	0.567636	4.12856
0.13001	0.571669	4.12335
0.130987	0.575697	4.11812
0.131965	0.57972	4.11285
0.132942	0.583738	4.10755
0.13392	0.587751	4.10221
0.134897	0.591758	4.09685
0.135875	0.59576	4.09145
0.136852	0.599757	4.08602
0.13783	0.603749	4.08056
0.138807	0.607735	4.07507
0.139785	0.611715	4.06954
0.140762	0.615691	4.06398
0.14174	0.619661	4.0584
0.142717	0.623625	4.05278
0.143695	0.627584	4.04713
0.144673	0.631537	4.04145
0.14565	0.635485	4.03574
0.146628	0.639427	4.03
0.147605	0.643364	4.02422
0.148583	0.647295	4.01842
0.14956	0.65122	4.01259
0.150538	0.65514	4.00672
0.151515	0.659053	4.00083
0.152493	0.662961	3.99491
0.15347	0.666864	3.98896
0.154448	0.67076	3.98297
0.155425	0.67465	3.97696
0.156403	0.678535	3.97092
0.15738	0.682414	3.96485
0.158358	0.686286	3.95875
0.159335	0.690153	3.95262
0.160313	0.694014	3.94647
0.16129	0.697869	3.94028
0.162268	0.701717	3.93407
0.163245	0.70556	3.92783
0.164223	0.709396	3.92156
0.1652	0.713227	3.91526
0.166178	0.717051	3.90893
0.167155	0.720869	3.90258
0.168133	0.72468	3.8962
0.16911	0.728486	3.88979
0.170088	0.732285	3.88335
0.171065	0.736078	3.87689
0.172043	0.739865	3.8704
0.173021	0.743645	3.86388
0.173998	0.747419	3.85733
0.174976	0.751186	3.85076
0.175953	0.754947	3.84416
0.176931	0.758701	3.83754
0.177908	0.762449	3.83089
0.178886	0.766191	3.82421
0.179863	0.769926	3.81751
0.180841	0.773654	3.81078
0.181818	0.777376	3.80403
0.182796	0.781091	3.79725
0.183773	0.7848	3.79044
0.184751	0.788502	3.78361
0.185728	0.792197	3.77676
0.186706	0.795885	3.76988
0.187683	0.799567	3.76297
0.188661	0.803242	3.75604
0.189638	0.80691	3.74909
0.190616	0.810572	3.74211
0.191593	0.814226	3.7351
0.192571	0.817874	3.72807
0.193548	0.821515	3.72102
0.194526	0.825149	3.71395
0.195503	0.828776	3.70685
0.196481	0.832396	3.69972
0.197458	0.836009	3.69258
0.198436	0.839615	3.68541
0.199413	0.843214	3.67821
0.200391	0.846806	3.671
0.201369	0.850391	3.66376
0.202346	0.853969	3.6565
0.203324	0.857539	3.64921
0.204301	0.861103	3.64191
0.205279	0.864659	3.63458
0.206256	0.868209	3.62722
0.207234	0.871751	3.61985
0.208211	0.875286	3.61245
0.209189	0.878813	3.60504
0.210166	0.882333	3.5976
0.211144	0.885847	3.59014
0.212121	0.889352	3.58265
0.213099	0.892851	3.57515
0.214076	0.896342	3.56763
0.215054	0.899826	3.56008
0.216031	0.903302	3.55251
0.217009	0.906771	3.54493
0.217986	0.910232	3.53732
0.218964	0.913686	3.52969
0.219941	0.917133	3.52204
0.220919	0.920572	3.51437
0.221896	0.924004	3.50668
0.222874	0.927428	3.49897
0.223851	0.930844	3.49124
0.224829	0.934253	3.4835
0.225806	0.937655	3.47573
0.226784	0.941048	3.46794
0.227761	0.944435	3.46013
0.228739	0.947813	3.45231
0.229717	0.951184	3.44446
0.230694	0.954547	3.4366
0.231672	0.957903	3.42872
0.232649	0.96125	3.42082
0.233627	0.96459	3.4129
0.234604	0.967923	3.40496
0.235582	0.971247	3.397
0.236559	0.974564	3.38903
0.237537	0.977873	3.38104
0.238514	0.981174	3.37303
0.239492	0.984467	3.365
0.240469	0.987753	3.35695
0.241447	0.99103	3.34889
0.242424	0.9943	3.34081
0.243402	0.997562	3.33272
0.244379	1.00082	3.3246
0.245357	1.00406	3.31647
0.246334	1.0073	3.30832
0.247312	1.01053	3.30016
0.248289	1.01375	3.29198
0.249267	1.01697	3.28378
0.250244	1.02017	3.27557
0.251222	1.02337	3.26734
0.252199	1.02656	3.25909
0.253177	1.02974	3.25083
0.254154	1.03291	3.24255
0.255132	1.03608	3.23426
0.256109	1.03924	3.22595
0.257087	1.04239	3.21762
0.258065	1.04553	3.20929
0.259042	1.04866	3.20093
0.26002	1.05179	3.19256
0.260997	1.0549	3.18418
0.261975	1.05801	3.17578
0.262952	1.06111	3.16736
0.26393	1.0642	3.15893
0.264907	1.06729	3.15049
0.265885	1.07036	3.14203
0.266862	1.07343	3.13356
0.26784	1.07649	3.12508
0.268817	1.07954	3.11658
0.269795	1.08258	3.10806
0.270772	1.08562	3.09953
0.27175	1.08864	3.09099
0.272727	1.09166	3.08244
0.273705	1.09467	3.07387
0.274682	1.09767	3.06529
0.27566	1.10066	3.0567
0.276637	1.10364	3.04809
0.277615	1.10662	3.03947
0.278592	1.10959	3.03083
0.27957	1.11255	3.02219
0.280547	1.1155	3.01353
0.281525	1.11844	3.00486
0.282502	1.12137	2.99618
0.28348	1.12429	2.98748
0.284457	1.12721	2.97877
0.285435	1.13012	2.97005
0.286413	1.13302	2.96132
0.28739	1.13591	2.95258
0.288368	1.13879	2.94382
0.289345	1.14166	2.93505
0.290323	1.14453	2.92627
0.2913	1.14738	2.91748
0.292278	1.15023	2.90868
0.293255	1.15307	2.89987
0.294233	1.1559	2.89105
0.29521	1.15872	2.88221
0.296188	1.16154	2.87337
0.297165	1.16434	2.86451
0.298143	1.16714	2.85564
0.29912	1.16992	2.84677
0.300098	1.1727	2.83788
0.301075	1.17547	2.82898
0.302053	1.17823	2.82007
0.30303	1.18098	2.81115
0.304008	1.18373	2.80222
0.304985	1.18646	2.79328
0.305963	1.18919	2.78433
0.30694	1.19191	2.77538
0.307918	1.19461	2.76641
0.308895	1.19731	2.75743
0.309873	1.20001	2.74844
0.31085	1.20269	2.73945
0.311828	1.20536	2.73044
0.312805	1.20803	2.72142
0.313783	1.21068	2.7124
0.314761	1.21333	2.70337
0.315738	1.21597	2.69432
0.316716	1.2186	2.68527
0.317693	1.22122	2.67621
0.318671	1.22383	2.66715
0.319648	1.22643	2.65807
0.320626	1.22902	2.64898
0.321603	1.23161	2.63989
0.322581	1.23419	2.63079
0.323558	1.23675	2.62168
0.324536	1.23931	2.61256
0.325513	1.24186	2.60343
0.326491	1.2444	2.5943
0.327468	1.24693	2.58515
0.328446	1.24946	2.576
0.329423	1.25197	2.56685
0.330401	1.25447	2.55768
0.331378	1.25697	2.54851
0.332356	1.25946	2.53933
0.333333	1.26193	2.53014
0.334311	1.2644	2.52095
0.335288	1.26686	2.51174
0.336266	1.26931	2.50254
0.337243	1.27175	2.49332
0.338221	1.27419	2.4841
0.339198	1.27661	2.47487
0.340176	1.27903	2.46563
0.341153	1.28143	2.45639
0.342131	1.28383	2.44714
0.343109	1.28622	2.43788
0.344086	1.28859	2.42862
0.345064	1.29096	2.41935
0.346041	1.29332	2.41007
0.347019	1.29568	2.40079
0.347996	1.29802	2.3915
0.348974	1.30035	2.38221
0.349951	1.30268	2.37291
0.350929	1.30499	2.3636
0.351906	1.3073	2.35429
0.352884	1.30959	2.34497
0.353861	1.31188	2.33565
0.354839	1.31416	2.32632
0.355816	1.31643	2.31699
0.356794	1.31869	2.30765
0.357771	1.32094	2.2983
0.358749	1.32318	2.28895
0.359726	1.32542	2.27959
0.360704	1.32764	2.27023
0.361681	1.32985	2.26087
0.362659	1.33206	2.25149
0.363636	1.33426	2.24212
0.364614	1.33644	2.23274
0.365591	1.33862	2.22335
0.366569	1.34079	2.21396
0.367546	1.34295	2.20456
0.368524	1.3451	2.19516
0.369501	1.34724	2.18576
0.370479	1.34937	2.17635
0.371457	1.3515	2.16693
0.372434	1.35361	2.15751
0.373412	1.35571	2.14809
0.374389	1.35781	2.13866
0.375367	1.35989	2.12923
0.376344	1.36197	2.1198
0.377322	1.36404	2.11036
0.378299	1.3661	2.10091
0.379277	1.36815	2.09146
0.380254	1.37019	2.08201
0.381232	1.37222	2.07255
0.382209	1.37424	2.06309
0.383187	1.37625	2.05363
0.384164	1.37825	2.04416
0.385142	1.38025	2.03469
0.386119	1.38223	2.02522
0.387097	1.38421	2.01574
0.388074	1.38617	2.00626
0.389052	1.38813	1.99677
0.390029	1.39008	1.98728
0.391007	1.39201	1.97779
0.391984	1.39394	1.96829
0.392962	1.39586	1.9588
0.393939	1.39777	1.94929
0.394917	1.39967	1.93979
0.395894	1.40156	1.93028
0.396872	1.40345	1.92077
0.397849	1.40532	1.91125
0.398827	1.40718	1.90174
0.399804	1.40904	1.89222
0.400782	1.41088	1.88269
0.40176	1.41272	1.87317
0.402737	1.41454	1.86364
0.403715	1.41636	1.85411
0.404692	1.41817	1.84457
0.40567	1.41997	1.83504
0.406647	1.42176	1.8255
0.407625	1.42354	1.81595
0.408602	1.42531	1.80641
0.40958	1.42707	1.79686
0.410557	1.42882	1.78731
0.411535	1.43056	1.77776
