0	1
0.0005	0.999742
0.001	0.999484
0.0015	0.999226
0.002	0.998969
0.0025	0.998711
0.003	0.998453
0.0035	0.998196
0.004	0.997938
0.0045	0.997681
0.005	0.997424
0.0055	0.997167
0.006	0.99691
0.0065	0.996653
0.007	0.996396
0.0075	0.996139
0.008	0.995883
0.0085	0.995626
0.009	0.995369
0.0095	0.995113
0.01	0.994857
0.0105	0.9946
0.011	0.994344
0.0115	0.994088
0.012	0.993832
0.0125	0.993576
0.013	0.993321
0.0135	0.993065
0.014	0.992809
0.0145	0.992554
0.015	0.992298
0.0155	0.992043
0.016	0.991788
0.0165	0.991533
0.017	0.991277
0.0175	0.991022
0.018	0.990768
0.0185	0.990513
0.019	0.990258
0.0195	0.990003
0.02	0.989749
0.0205	0.989494
0.021	0.98924
0.0215	0.988986
0.022	0.988731
0.0225	0.988477
0.023	0.988223
0.0235	0.987969
0.024	0.987715
0.0245	0.987462
0.025	0.987208
0.0255	0.986954
0.026	0.986701
0.0265	0.986447
0.027	0.986194
0.0275	0.985941
0.028	0.985688
0.0285	0.985435
0.029	0.985182
0.0295	0.984929
0.03	0.984676
0.0305	0.984423
0.031	0.98417
0.0315	0.983918
0.032	0.983665
0.0325	0.983413
0.033	0.983161
0.0335	0.982908
0.034	0.982656
0.0345	0.982404
0.035	0.982152
0.0355	0.981901
0.036	0.981649
0.0365	0.981397
0.037	0.981145
0.0375	0.980894
0.038	0.980642
0.0385	0.980391
0.039	0.98014
0.0395	0.979889
0.04	0.979638
0.0405	0.979387
0.041	0.979136
0.0415	0.978885
0.042	0.978634
0.0425	0.978383
0.043	0.978133
0.0435	0.977882
0.044	0.977632
0.0445	0.977382
0.045	0.977131
0.0455	0.976881
0.046	0.976631
0.0465	0.976381
0.047	0.976131
0.0475	0.975882
0.048	0.975632
0.0485	0.975382
0.049	0.975133
0.0495	0.974883
0.05	0.974634
0.0505	0.974385
0.051	0.974135
0.0515	0.973886
0.052	0.973637
0.0525	0.973388
0.053	0.97314
0.0535	0.972891
0.054	0.972642
0.0545	0.972393
0.055	0.972145
0.0555	0.971897
0.056	0.971648
0.0565	0.9714
0.057	0.971152
0.0575	0.970904
0.058	0.970656
0.0585	0.970408
