0	1
0.0005	0.999739
0.001	0.999479
0.0015	0.999218
0.002	0.998958
0.0025	0.998698
0.003	0.998437
0.0035	0.998177
0.004	0.997917
0.0045	0.997657
0.005	0.997397
0.0055	0.997138
0.006	0.996878
0.0065	0.996618
0.007	0.996359
0.0075	0.9961
0.008	0.99584
0.0085	0.995581
0.009	0.995322
0.0095	0.995063
0.01	0.994804
0.0105	0.994545
0.011	0.994286
0.0115	0.994027
0.012	0.993769
0.0125	0.99351
0.013	0.993252
0.0135	0.992993
0.014	0.992735
0.0145	0.992477
0.015	0.992219
0.0155	0.991961
0.016	0.991703
0.0165	0.991445
0.017	0.991187
0.0175	0.99093
0.018	0.990672
0.0185	0.990415
0.019	0.990157
0.0195	0.9899
0.02	0.989643
0.0205	0.989386
0.021	0.989129
0.0215	0.988872
0.022	0.988615
0.0225	0.988358
0.023	0.988101
0.0235	0.987845
0.024	0.987588
0.0245	0.987332
0.025	0.987075
0.0255	0.986819
0.026	0.986563
0.0265	0.986307
0.027	0.986051
0.0275	0.985795
0.028	0.985539
0.0285	0.985283
0.029	0.985028
0.0295	0.984772
0.03	0.984517
0.0305	0.984261
0.031	0.984006
0.0315	0.983751
0.032	0.983496
0.0325	0.983241
0.033	0.982986
0.0335	0.982731
0.034	0.982476
0.0345	0.982221
0.035	0.981967
0.0355	0.981712
0.036	0.981458
0.0365	0.981203
0.037	0.980949
0.0375	0.980695
0.038	0.980441
0.0385	0.980187
0.039	0.979933
0.0395	0.979679
0.04	0.979425
0.0405	0.979172
0.041	0.978918
0.0415	0.978665
0.042	0.978411
0.0425	0.978158
0.043	0.977905
0.0435	0.977652
0.044	0.977399
0.0445	0.977146
0.045	0.976893
0.0455	0.97664
0.046	0.976387
0.0465	0.976135
0.047	0.975882
0.0475	0.97563
0.048	0.975377
0.0485	0.975125
0.049	0.974873
0.0495	0.974621
0.05	0.974369
0.0505	0.974117
0.051	0.973865
0.0515	0.973613
0.052	0.973361
0.0525	0.97311
0.053	0.972858
0.0535	0.972607
0.054	0.972355
0.0545	0.972104
0.055	0.971853
0.0555	0.971602
0.056	0.971351
0.0565	0.9711
0.057	0.970849
0.0575	0.970598
0.058	0.970348
0.0585	0.970097
0.059	0.969847
0.0595	0.969596
0.06	0.969346
0.0605	0.969096
0.061	0.968845
0.0615	0.968595
0.062	0.968345
0.0625	0.968095
0.063	0.967846
0.0635	0.967596
0.064	0.967346
0.0645	0.967097
0.065	0.966847
0.0655	0.966598
0.066	0.966349
0.0665	0.966099
0.067	0.96585
0.0675	0.965601
0.068	0.965352
0.0685	0.965103
0.069	0.964854
0.0695	0.964606
0.07	0.964357
0.0705	0.964109
0.071	0.96386
0.0715	0.963612
0.072	0.963363
0.0725	0.963115
0.073	0.962867
0.0735	0.962619
0.074	0.962371
0.0745	0.962123
0.075	0.961875
0.0755	0.961628
0.076	0.96138
0.0765	0.961132
0.077	0.960885
0.0775	0.960638
0.078	0.96039
0.0785	0.960143
0.079	0.959896
0.0795	0.959649
0.08	0.959402
0.0805	0.959155
0.081	0.958908
0.0815	0.958662
0.082	0.958415
0.0825	0.958168
0.083	0.957922
0.0835	0.957676
0.084	0.957429
0.0845	0.957183
0.085	0.956937
0.0855	0.956691
0.086	0.956445
0.0865	0.956199
0.087	0.955953
0.0875	0.955708
0.088	0.955462
0.0885	0.955216
0.089	0.954971
0.0895	0.954726
0.09	0.95448
0.0905	0.954235
0.091	0.95399
0.0915	0.953745
0.092	0.9535
0.0925	0.953255
0.093	0.95301
0.0935	0.952765
0.094	0.952521
0.0945	0.952276
0.095	0.952032
0.0955	0.951787
0.096	0.951543
0.0965	0.951299
0.097	0.951055
0.0975	0.950811
0.098	0.950567
0.0985	0.950323
0.099	0.950079
0.0995	0.949835
0.1	0.949592
0.1005	0.949348
0.101	0.949105
0.1015	0.948861
0.102	0.948618
0.1025	0.948375
0.103	0.948132
0.1035	0.947889
0.104	0.947646
0.1045	0.947403
0.105	0.94716
0.1055	0.946917
0.106	0.946674
0.1065	0.946432
0.107	0.946189
0.1075	0.945947
0.108	0.945705
0.1085	0.945462
0.109	0.94522
0.1095	0.944978
0.11	0.944736
0.1105	0.944494
0.111	0.944252
0.1115	0.944011
0.112	0.943769
0.1125	0.943527
0.113	0.943286
0.1135	0.943044
0.114	0.942803
0.1145	0.942562
0.115	0.942321
0.1155	0.942079
0.116	0.941838
0.1165	0.941597
0.117	0.941357
0.1175	0.941116
0.118	0.940875
0.1185	0.940634
0.119	0.940394
0.1195	0.940153
0.12	0.939913
0.1205	0.939673
0.121	0.939433
0.1215	0.939192
0.122	0.938952
0.1225	0.938712
0.123	0.938473
0.1235	0.938233
0.124	0.937993
0.1245	0.937753
0.125	0.937514
0.1255	0.937274
0.126	0.937035
0.1265	0.936796
0.127	0.936556
0.1275	0.936317
0.128	0.936078
0.1285	0.935839
0.129	0.9356
0.1295	0.935361
0.13	0.935123
0.1305	0.934884
0.131	0.934645
0.1315	0.934407
0.132	0.934168
0.1325	0.93393
0.133	0.933692
0.1335	0.933453
