0	1
0.0005	0.997489
0.001	0.994986
0.0015	0.992492
0.002	0.990006
0.0025	0.987528
0.003	0.985057
0.0035	0.982595
0.004	0.980142
0.0045	0.977696
0.005	0.975258
0.0055	0.972828
0.006	0.970406
0.0065	0.967991
0.007	0.965585
0.0075	0.963187
0.008	0.960796
0.0085	0.958413
0.009	0.956038
0.0095	0.953671
0.01	0.951311
0.0105	0.948959
0.011	0.946615
0.0115	0.944278
0.012	0.941949
0.0125	0.939628
0.013	0.937314
0.0135	0.935007
0.014	0.932708
0.0145	0.930417
0.015	0.928132
0.0155	0.925856
0.016	0.923586
0.0165	0.921324
0.017	0.91907
0.0175	0.916822
0.018	0.914582
0.0185	0.912349
0.019	0.910124
0.0195	0.907905
0.02	0.905694
0.0205	0.90349
0.021	0.901293
0.0215	0.899103
0.022	0.89692
0.0225	0.894744
0.023	0.892575
0.0235	0.890414
0.024	0.888259
0.0245	0.886111
0.025	0.88397
0.0255	0.881836
0.026	0.879708
0.0265	0.877588
0.027	0.875474
0.0275	0.873368
0.028	0.871268
0.0285	0.869174
0.029	0.867088
0.0295	0.865008
0.03	0.862934
0.0305	0.860868
0.031	0.858808
0.0315	0.856755
0.032	0.854708
0.0325	0.852668
0.033	0.850634
0.0335	0.848607
0.034	0.846586
0.0345	0.844572
0.035	0.842564
0.0355	0.840562
0.036	0.838567
0.0365	0.836579
0.037	0.834596
0.0375	0.83262
0.038	0.830651
0.0385	0.828687
0.039	0.82673
0.0395	0.824779
0.04	0.822834
0.0405	0.820896
0.041	0.818963
0.0415	0.817037
0.042	0.815117
0.0425	0.813203
0.043	0.811295
0.0435	0.809393
0.044	0.807497
0.0445	0.805608
0.045	0.803724
0.0455	0.801846
0.046	0.799974
0.0465	0.798108
0.047	0.796248
0.0475	0.794394
0.048	0.792545
0.0485	0.790703
0.049	0.788866
0.0495	0.787035
0.05	0.78521
0.0505	0.783391
0.051	0.781577
0.0515	0.77977
0.052	0.777968
0.0525	0.776171
0.053	0.77438
0.0535	0.772595
0.054	0.770816
0.0545	0.769042
0.055	0.767273
0.0555	0.76551
0.056	0.763753
0.0565	0.762001
0.057	0.760255
0.0575	0.758514
0.058	0.756779
0.0585	0.755049
0.059	0.753325
0.0595	0.751606
0.06	0.749892
0.0605	0.748184
0.061	0.746481
0.0615	0.744784
0.062	0.743091
0.0625	0.741404
0.063	0.739723
0.0635	0.738046
0.064	0.736375
0.0645	0.734709
0.065	0.733048
0.0655	0.731393
0.066	0.729742
0.0665	0.728097
0.067	0.726457
0.0675	0.724822
0.068	0.723192
0.0685	0.721567
0.069	0.719947
0.0695	0.718332
0.07	0.716723
0.0705	0.715118
0.071	0.713518
0.0715	0.711923
0.072	0.710334
0.0725	0.708749
0.073	0.707169
0.0735	0.705594
0.074	0.704023
0.0745	0.702458
0.075	0.700897
0.0755	0.699342
0.076	0.697791
0.0765	0.696245
0.077	0.694704
0.0775	0.693167
0.078	0.691635
0.0785	0.690108
0.079	0.688586
0.0795	0.687068
0.08	0.685555
0.0805	0.684047
0.081	0.682543
0.0815	0.681044
0.082	0.67955
0.0825	0.67806
0.083	0.676575
0.0835	0.675095
